30383600,107798,2,01.01.2016,"05646413000","Новоселищенское",1
30383800,107800,2,01.01.2016,"05646413101","с Новоселище",2
30384000,107802,2,01.01.2016,"05646413106","с Алексеевка",2
30384200,107804,2,01.01.2016,"05646413111","с Удобное",2
30384400,107806,2,01.01.2016,"05646413116","с Мельгуновка",2
30384600,107808,2,01.01.2016,"05646413121","ж/д рзд Морозовка",2
30384800,107810,2,01.01.2016,"05646415000","Октябрьское",1
30385000,107812,2,01.01.2016,"05646415101","с Октябрьское",2
30385200,107814,2,01.01.2016,"05646415106","с Люблино",2
30385400,107816,2,01.01.2016,"05646415111","с Майское",2
30385600,107818,2,01.01.2016,"05646415116","с Новониколаевка",2
30385800,107820,2,01.01.2016,"05646418000","Первомайское",1
30386000,107822,2,01.01.2016,"05646418101","с Первомайское",2
30386200,107824,2,01.01.2016,"05646418106","с Рассказово",2
30386400,107826,2,01.01.2016,"05646418111","с Кировка",2
30393600,107898,2,01.01.2016,"05650413000","Новодевицкое",1
30393800,107900,2,01.01.2016,"05650413101","с Новодевица",2
30394000,107902,2,01.01.2016,"05650413106","с Стародевица",2
30394200,107904,2,01.01.2016,"05650422000","Сиваковское",1
30394400,107906,2,01.01.2016,"05650422101","с Сиваковка",2
30394600,107908,2,01.01.2016,"05650422106","с Петровичи",2
30483200,108794,2,01.03.2016,"07639000000","Минераловодский муниципальный район",1
30483400,108796,2,01.03.2016,"07639100000","Городские поселения Минераловодского муниципального района/",1
30483600,108798,2,01.03.2016,"07639101000","город Минеральные Воды",1
30483800,108800,2,01.03.2016,"07639101001","г Минеральные Воды",2
30484000,108802,2,01.03.2016,"07639152000","посёлок Анджиевский",1
30484200,108804,2,01.03.2016,"07639152051","п Анджиевский",2
30484400,108806,2,01.03.2016,"07639400000","Сельские поселения Минераловодского муниципального района/",1
30484600,108808,2,01.03.2016,"07639402000","Гражданский сельсовет",1
30484800,108810,2,01.03.2016,"07639402101","с Гражданское",2
30485000,108812,2,01.03.2016,"07639402106","п Красное Поле",2
30485200,108814,2,01.03.2016,"07639402111","п Нижнебалковский",2
30485400,108816,2,01.03.2016,"07639402116","с Сунжа",2
30485600,108818,2,01.03.2016,"07639402121","п Фруктовый",2
30485800,108820,2,01.03.2016,"07639404000","село Греческое",1
30486000,108822,2,01.03.2016,"07639404101","с Греческое",2
30486200,108824,2,01.03.2016,"07639407000","Ленинский сельсовет",1
30486400,108826,2,01.03.2016,"07639407101","п Новотерский",2
30486600,108828,2,01.03.2016,"07639407106","п Бородыновка",2
30486800,108830,2,01.03.2016,"07639407111","х Возрождение",2
30487000,108832,2,01.03.2016,"07639407116","п Змейка",2
30487200,108834,2,01.03.2016,"07639407121","х Красный Пахарь",2
30487400,108836,2,01.03.2016,"07639407126","п Кумской",2
30487600,108838,2,01.03.2016,"07639407131","п Ленинский",2
30487800,108840,2,01.03.2016,"07639407136","п Привольный",2
30488000,108842,2,01.03.2016,"07639407141","х им Тельмана",2
30488200,108844,2,01.03.2016,"07639410000","Марьино-Колодцевский сельсовет",1
30488400,108846,2,01.03.2016,"07639410101","с Марьины Колодцы",2
30488600,108848,2,01.03.2016,"07639410106","х Безивановка",2
30488800,108850,2,01.03.2016,"07639410111","х Весёлый",2
30489000,108852,2,01.03.2016,"07639410116","х Старотарский",2
30489200,108854,2,01.03.2016,"07639410121","х Сухая Падина",2
30489400,108856,2,01.03.2016,"07639410126","х Утренняя Долина",2
